PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|DATE_AVAILABLE|BASEMENT|YEAR_BUILT|YEAR_BUILT_DESCRP|APPLIANCES|EXTERIOR_FEATURES|HEATING|INTERIOR_BLDG_FEAT|AboveGradeFinishedArea|BelowGradeFinishedArea
"RN"|73221739|"CN252238"|"AC0529"|"ACT"|1700|"64"|"Market Street"|"302"|312||"01901"||"LYNN / BOSTON  NEW CONSTRUCTION.BRAND NEW STUDIO UNIT. WHY PAY BIG BUILDING RENTS FOR AMENTITIES YOU WILL NEVER USE!!! 12 MONTH LEASE NO GIMMICKS. NO BROKER OR HIDDEN FEES! HOT WATER INCLUDED IN RENT!! ON SITE LAUNDRY, ON STREET AND PRIVATE PARKING options available. A vibrant city borough nestled between Lynn, Nahant and Revere Beach. Top Commuter Location. Public Transportation options at your door. Enjoy year round ocean breezes, prompt access to Boston and all points North. Work from home or hassle free commute ! 95 walk score! Take Advantage of Downtowns Newest development, in chic building with new elevator. Enjoy high end finishes and Historical Charm VAULTED CEILINGS, LARGE BAY WINDOWS, GLEAMING HARDWOODS, JUMBO SHOWERS, GRANITE COUNTERTOPS, STAINLESS APPLIANCES. includes recessed lighting, built in granite desks, cable/WiFI ready, CENTRAL AC/HEAT, and touch security. Professionally managed building."|17|4/9/2024 1:48:00 PM|0|"N"||"Essex"|"MA"|"D"|1|0|1|0||0|111|425|"1f;0h"|"N"|||||"N"||6/1/2024||2023||"A,F,I"|"U,V"|"A,F"|"E,F,O"|425|
"RN"|73221781|"BB904055"|"BB5919"|"ACT"|30000|"409"|"Commonwealth Ave"|"B"|1|"101"|"02215"||"The Bradley Mansion, Luxurious 4 Bedroom all en-suite, 2 Private Outdoor entertaining spaces, 3 Heated Garage Parking, 4600 SqFt on 2 Floors in a 11 unit ultra-luxurious Brownstone Building. Enter through the mezzanine lobby with the original grand staircase by the renowned Peabody and Stearns with doorman Mon-Fri  8AM-4PM. This home has been lovingly restored and modernized, blending 19th-century design with a private entrance at 411 Comm. The oval living room has stained glass windows, elaborate ceiling artistry, and rich wood panel moldings which leads you to the private outdoor terrace, ideal for entertaining. The kitchen is fully equipped with 2 sub zero refrigerators, 2 dishwashers, and gas cooking. The primary bedroom has a fireplace and a luxurious bathroom with soaking tub and infrared sauna, offering a spa-like atmosphere. Further enhancing the home's appeal, is the lower-level family room which opens directly to an enclosed stone patio with a stone fireplace and a gas grill."|36|8/6/2024 4:41:00 PM|0|"N"||"Suffolk"|"MA"|"C"|13|4|4|1|"Y"|0|4600|4600|"4f;1h"|"N"||"N"||"Y"|"N"||8/1/2024|"N"|1899|"B,D"|"A,C,D,I,K,L"|"C,E"|||4600|
"RN"|73221814|"BB901479"|"AN6231"|"ACT"|3500|"9"|"Ravine Road"|"9"|52||"01778"||"Lovely one level Single Family Home with hardwood and tile floors, nice kitchen and baths and three bedrooms. Study/office/guest room with sky light off the living room. There is a finished basement with laundry area, game room, play area or entertain; it has direct walkout access to the welcoming back yard. Paved parking for 3 cars. Available September 13 or October."|12|4/9/2024 3:55:00 PM|0|"N"||"Middlesex"|"MA"|"G"|6|3|2|0|"Y"|3|19602|1200|"2f;0h"||||||"N"||9/13/2024|"Y"|1935|"D"|"A,C,F,I,K,L"|"A,C"|"B,X,14"|"D"|1200|
"RN"|73221872|"CN230069"|"AN4877"|"ACT"|3000|"29"|"Center St"|"2"|41||"02472"||"Spacious sunny 3 bed/1bath on the second level of a 3-family home in Watertown. Located on a quiet street with off-street parking. This unit features a large bedroom with 2 large closets, two other nicely sized bedrooms and an eat-in kitchen that opens to a sunny living room. The entire unit was freshly painted with new laminate floors 1 year ago. Common front porch and large fenced back yard space. Common laundry and storage space in the basement. Walking distance to Watertown Square and public transportation (3 min walk to the #71 bus to Harvard Square, 9 min walk to the #70 to Central, 10 min walk to Watertown Square for the Downtown Express bus and #57) 15 min walk to Arsenal Yards complex. Cat friendly. Owner requires good references and credit rating. Available June 1."|14|4/9/2024 5:31:00 PM|0|"N"||"Middlesex"|"MA"|"D"|5|3|1|0||2|0.25|1725|"1f;0h"|"N"||"N"||"N"|"N"||6/1/2024|"Y"|1890|"D"|"A,I"|"A,W"|"C"||1725|
"RN"|73222158|"CN234601"|"AN7385"|"ACT"|50000|"10"|"Maxey Pond Road"||112||"02554"||"Introducing 10 Maxey Pond, one of the most unique estates on Nantucket with 5 bedrooms and 7 baths on an impressive 3 acres.1.5 miles to town. Enjoy paths over rolling hills and dive into your saltwater pool, or soak in your oversized Jacuzzi under a starry night. There are hundreds of acres of abutting nature preserve and you are very close to the calm ocean waters. The house is a design that blends classic elements of oak flooring, soaring peaked ceilings, and floor to ceilings windows. Every moment in the house was designed with no expense spared. A laundry room on each floor, multiple outdoor showers, a quartzite clad chef�s dream kitchen, a private dining barn that can fit up to fifteen guests with stunning 360 sunset views. The home has 3 private balconies and an oversized main viewing deck with one of the most stunning views. The artistry of 10 Maxey Pond can only be appreciated in person. We are extremely proud to bring this estate to the public for the first time."|35|7/29/2024 1:41:00 PM|0|"N"||"Nantucket"|"MA"|"A"|10|5|5|2|"Y"|6|130680|7000|"5f;2h"|"N"||"Y"|"K"||"Y"||7/1/2024|"Y"|2024|"A,H"|"A,B,C,D,F,I,J,K,L,Y"|"C,D,G,H,S,W,19"|||6000|1000
"RN"|73222369|"CN231670"|"AN7064"|"ACT"|6200|"17"|"harvard"|"2"|1||"02134"||"Luxurious full gut renovated 4 bedrooms, 3 bathrooms apartment in the heart of Allston! 2 Bedrooms have a private en-suite bath! EVERYTHING IS NEW: Spacious rooms, entertaining open layout, central A/C, new in-unit washer/dryer, hardwood floors throughout with beautiful wood details. 4 new full baths and a beautifully equipped, eat-in kitchen with new cabinets and granite countertops, plus all new stainless steel appliances; all new windows and doors, newly painted walls, stairs, and front and back porches."|20|5/3/2024 9:23:00 AM|0|"N"||"Suffolk"|"MA"|"D"|4|4|3|0|"Y"|0|1200|1100|"3f;0h"|"N"|||||"N"||9/1/2024|"N"|||"A,B,C,D,F,H,I,J,K,L"|"C,9,D,G"|"C"||1100|
"RN"|73222518|"A9503345"|"AN6204"|"ACT"|18000|"25"|"Warfield Ave JUNE/JULY/AUG"||196||"02045"||"Escape to this charming 5-bedroom, 2 full, 2 half-bath home, ideally situated just two blocks from the pristine shores of Nantasket Beach in Hull w/ peaks of the ocean! This summer rental is exquisitely furnished, offering a seamless blend of coastal charm & modern comfort. Inside, you'll find 2 spacious living areas, perfect for relaxation and entertaining. The well-appointed kitchen features modern appliances.  Additionally, designated workspaces allow for productivity while away from home. The fenced-in yard offers privacy and security, ideal for outdoor gatherings or letting children play freely. Spend evenings around the fire pit under the starlit sky. Just steps from Nantasket Beach, enjoy easy access to sun, sand, & surf, as well as charming shops and restaurants along the waterfront. Don't miss the chance to experience the ultimate summer getaway at this well-appointed beach house in Hull. This is the summer monthly rate. UTILITIES INCLUDED. 14K June 18K July & Aug."|31|4/10/2024 4:21:00 PM|0|"N"||"Plymouth"|"MA"|"A"|10|5|2|2|"Y"|6|6547|2750|"2f;2h"|"N"||"Y"|"J"|"N"|"Y"|||"Y"|1984||"A,C,F,I,K,L"|"9,D,J,W,19"|"B,13"||2025|725
"RN"|73222745|"CN241350"|"AN4421"|"ACT"|2100|"425"|"Anthony St"|"3"|161||"02721"||"Welcome home to this bright, beautiful, and spacious 3 bedroom, 1 bathroom, third floor apartment.  This unit is a must see featuring gleaming hardwood floors throughout & freshly painted ceilings and walls. Ceiling fans in every room, updated appliances including refrigerator, stove, and microwave oven. This apartment has been professionally cleaned and is move in ready! No lead paint.  Great location walking distance to South Shore Marketplace, Fall River Shopping Center. and Letourneau Elementary. Highway access to I 195 rt 24, and rt 6. Off street parking available for rent. All prospective tenants must submit an application, proof of I.D. (anyone 18+) and verification of income (no less than 3x'smonthly rent) to schedule a showing. Applicants are responsible for a non refundable application fee which includes credit and background check for all perspective tenants (18+)."|12|6/1/2024 10:23:00 AM|0|"N"||"Bristol"|"MA"|"D"|6|3|1|0||1|4067|1100|"1f;0h"|"N"||"N"|||"N"||||||"A,F,I"||"C,2"||1100|
"RN"|73222904|"CT004592"|"AN2491"|"ACT"|13000|"15"|"Wyoma Rd."||326|"12Z"|"01930"||"SHORT OR LONG TERM RENTAL Winter rental availibility....Rare opportunity to rent this spectacular custom-built home in the Private section of Wingaersheek Beach. Stunning ocean views from every room of this 4-bedroom home. Large bedrooms, custom bathrooms, beautiful chef's kitchen leads to a 2-story family room w/ fireplace and direct access to an oversized deck with stunning ocean views. Additional features include 2 car garage, outdoor shower, office space, roof deck, plenty of outdoor space and parking and much more. Enjoy all that private coffins beach has to offer in the one-of-a-kind home."|11|4/11/2024 10:22:00 AM|0|"N"||"Essex"|"MA"|"A"|9|4|3|2|"Y"|10|18418|3584|"3f;2h"|"N"||"Y"|"J"||"N"||8/17/2024||2015||"A,B,C,F,I,J,K,L"|"2,9,19"|"J"|"A,D,O"|3584|
"RN"|73223254|"CN244321"|"BB9927"|"ACT"|5500|"10"|"Moreland"|"1"|1||"02119"||"Located at 10 Moreland St, this exceptional residence offers a luxurious living experience across two floors. Boasting 5 bedrooms and 2 bathrooms, it provides ample space for comfortable living. With the convenience of a washer and dryer included, as well as central air conditioning, every modern convenience is at your fingertips. Priced at $5500 per month, this upscale abode presents a rare opportunity for those seeking both elegance and practicality in their next home."|8|4/11/2024 6:08:00 PM|0|"N"||"Suffolk"|"MA"|"D"|9|5|2|0||0|1600|1600|"2f;0h"|"N"|||||"N"||9/1/2024||||||||1600|
"RN"|73223312|"CN237750"|"AN5825"|"PCG"|2195|"50"|"Cambridge Road"|"402"|301||"01801"||"2 floors of living space in this townhouse with front to back living room, patio and 1/2 bath on the first floor.  Front to back bedroom, bath, balcony with plenty of closet space on the second floor.  Tenant responsible for all utilities.  Amenities: A/C, sparkling inground pool, laundry in bldg, owner managed office, 24/7 emergency maintenance, Comcast or Verizon FIOS.  Located on the Woburn/Burlington line. Easy access to major highways, MBTA , train stations, Burlington Mall shopping. High credit scores, good references, verifiable income (3x monthly rent) a must.  One year lease agreement. NO SMOKING. NO PETS.  The apartment advertised may no longer be available for rent."|11|4/22/2024 2:41:00 PM|0|"N"||"Middlesex"|"MA"|"B"|4|1|2|0||1|0|1300|"2f;0h"|"N"|||||"N"||||1987|"B"|"C,I"|"G,H"|"C"||1300|
"RN"|73223455|"CN232751"|"AN8117"|"BOM"|1000|"17"|"Laurel Street"|"3-3"|454||"01453"||"Large room for rent in a shared unit. All utilities included( heat, hot water, electric, gas, internet). Heat controlled in your room with private thermostat and large closet for storage. Shared kitchen and bathroom."|9|4/12/2024 10:42:00 AM|0|"N"||"Worcester"|"MA"|"D"|1|1|1|0||1|5000|500|"1f;0h"|"N"|||||"N"|||"N"|||"A,F,I,J"|"A"||"K"|500|
"RN"|73223531|"CT003324"|"AN2383"|"ACT"|6500|"437"|"D Street"|"3D"|1|"113"|"02210"||"Embrace luxury living in this impeccably renovated Seaport loft. Boasting a generous 1178 sq/ft of open space, this residence features 12 ft ceilings and oversized windows that flood the interior with natural light, creating an inviting ambiance throughout the day. The modern kitchen is a chef's dream, showcasing custom Porcelanosa cabinetry, sleek Miele appliances, and elegant Quartz stone countertops, complemented by a convenient dry bar with a wine fridge. Designed for versatility, this loft offers multiple office/flex spaces, catering to a dynamic live/work lifestyle. The master bedroom is a tranquil retreat, adorned with a wall of windows and an exceptional en suite bath. Pamper yourself in the spa-like oasis, complete with slate tile, an open shower with rainfall and side jets, and a luxurious oversized soaking tub. A large walk-in closet and a guest bathroom with a laundry room add to the allure of this remarkable home. Garage parking is included."|28|4/12/2024 1:18:00 PM|0|"N"||"Suffolk"|"MA"|"C"|4|2|2|0|"Y"|1|1178|1178|"2f;0h"|"N"||"N"|||"N"||6/1/2024|"N"||||"2"|"F"|"B,E,F"|1178|
"RN"|73223735|"A0002217"|"A90089"|"PCG"|2200|"11"|"Moreland Ave winter rntl"|"seasonal"|196||"02045"||"9/1-5/31 FURNISHED OFF SEASON RENTAL. Live life on the Bay while enjoying this beautiful 2 Bedroom 1.5 Bath Home right down the street from Nantasket Beach and restaurants. It features a spacious Corian eat-in kitchen with an island and sliders out to a deck overlooking the bay and the windmill, a huge living room with entertainment center and half bath. Laundry on first floor. On the second floor, it hosts a primary bedroom facing the bay, has 2 closets and a desk and is big enough to use as office as well. If you work in Boston and have to go in for work some days, the commuter boat and train are just minutes away. Enjoy Hull."|17|4/13/2024 12:54:00 PM|0|"N"||"Plymouth"|"MA"|"A"|4|2|1|1||2|3672|1600|"1f;1h"|"Y"|"F"|"Y"|"A"||"N"||9/1/2024|"N"|||"A,C,F,I,K,L"|"C"|"C"|"D"|1600|
"RN"|73224079|"CN207425"|"AN6243"|"ACT"|3500|"27"|"Ballou Ave"|"27"|1|"002"|"02124"||"Modern, Bright and Single Family Living Like; 2 Bedroom 1 Full and One 1/2 Bath Townhouse. Quiet, Very Spacious Home. New Recent Total Renovation. Hardwood Floors Thru-out, Walk-in Closet or Spare Office Room, Granite Countertops, Laundry, and Private Parking. This is a Rare Gem You Won't Want To Miss!Excellent Credit, References, First, Last, Security, and Broker Fee Are Required. Schedule Appointment Today."|41|4/15/2024 1:56:00 PM|0|"N"||"Suffolk"|"MA"|"B"|6|2|1|1||1|9999|1900|"1f;1h"|"N"|||||"N"|"Private Townhouse living Laundry in basement"|5/15/2024|||"D"|"A,C,D,F,I,J"||"C"|"D"|1900|
"RN"|73224147|"CN227667"|"AN4134"|"ACT"|2700|"35"|"Thatcher"|"1"|12|"06Y"|"02446"||"Beautifully renovated garden level 1 bedroom apartment! Boasting an open concept living and dining with a renovated kitchen with ss appliances, dishwasher, and a generous amount of sunlight. The bathroom features a modern vanity and sleek white subway tiling. W/D in unit. This spacious unit overlooks Knyvet Park on a very quiet street and is steps from the BU campus. 1 parking space available for rent!"|15|8/20/2024 11:49:00 AM|0|"N"||"Norfolk"|"MA"|"D"|3|1|1|0||1|99999999|99999|"1f;0h"|"N"|||||"N"|"owner"|8/1/2024||||"A,B,C,F,I,K,L"||||99999|
"RN"|73224148|"CT003571"|"AN5451"|"ACT"|3300|"2003"|"Commonwealth Ave"|"20"|1|"011"|"02135"||"Sunny Commonwealth Ave three bedroom one bath apartment. Large living room and separate kitchen with ample storage and stainless steel appliances.Great location near Cleveland Circle, the Chestnut Hill Reservoir, the South Street Green line T stop and Boston College. Laundry in building."|8|4/15/2024 4:15:00 PM|0|"N"||"Suffolk"|"MA"|"C"|5|3|1|0||0|99999999|99999|"1f;0h"|"N"|||||"N"||8/1/2024|"N"|||"A,C,D,I"||"C"||99999|0
"RN"|73224448|"CN229785"|"AN7401"|"ACT"|2750|"18"|"Walnut St"|"1"|401||"01608"||"Newly renovated downtown Worcester 3 bedroom unit available. Enjoy the open concept with convenient access to the modern kitchen with stainless steel appliances. High efficiency heating/cooling (A/C) system in unit.  Wonderful natural light in the bedrooms. Lease off street parking available.  High end amenities including gym access, pickleball court, rec room, dog washing room and more.  Come and view today!"|19|4/16/2024 12:01:00 PM|0|"N"||"Worcester"|"MA"|"D"|5|3|1|0||0|0|99999|"1f;0h"|"N"|||||"N"||3/25/2024|||"B"|"A,C,F,I"||||99999|
"RN"|73224452|"CN229785"|"AN7401"|"ACT"|2750|"18"|"Walnut St"|"7"|401||"01608"||"Newly renovated downtown Worcester 3 bedroom unit available. Enjoy the open concept with convenient access to the modern kitchen with stainless steel appliances. High efficiency heating/cooling (A/C) system in unit.  Wonderful natural light in the bedrooms. Lease off street parking available.  High end amenities including gym access, pickleball court, rec room, dog washing room and more.  Come and view today!"|22|4/16/2024 12:06:00 PM|0|"N"||"Worcester"|"MA"|"D"|5|3|1|0||0|0|99999|"1f;0h"|"N"|||||"N"|||||"B"|"A,C,F"||||99999|
"RN"|73224461|"CN229785"|"AN7401"|"ACT"|2750|"18"|"Walnut St"|"12"|401||"01608"||"Newly renovated 3-bedroom 1-bathroom apartment in Worcester! This sixth floor walk-up features three spacious bedrooms, living room and modern kitchen with a bar and with stainless steel appliances, including a microwave and dishwasher. The living room boasts a charming bay window, adding natural light and character to the space. The bathroom is sleek and modern, offering a walk-in shower. This pet-friendly apartment includes central air for year-round comfort, with utilities available separately. Residents have access to a range of amenities, including a fitness center, laundry facilities, rec room, conference room, dog washing station, outdoor dog area, and even a pickleball court�all conveniently located in a separate building on Sudbury St.  Parking is available for rent."|17|4/16/2024 12:20:00 PM|0|"N"||"Worcester"|"MA"|"D"|5|3|1|0||0|0|99999|"1f;0h"|"N"|||||"N"|||||"B"|"A,C,F,I"||||99999|
